code,product_name,nutrition_grades,brands,categories,energy-kcal_100g,sugars_100g,salt_100g,fat_100g
8711327373105,Ванилов сладолед с парчета бисквити с шоколадов чипс и шоколадови парчета,e,Ben & Jerry's,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams,Ice cream tubs,Luxury ice cream in a cup",273.0,25.0,0.17,15.0
5701977550554,Vegan Spreadable,d,Naturli,"Plant-based foods and beverages, Plant-based foods, Fats, Spreads, Plant-based spreads, Spreadable fats, Vegetable fats, Margarines",666.0,0.5,0.9,75.0
4088600269634,Mighty Yeast Extract with added vitamins,e,Grandessa,"Spreads,Salted spreads,Yeast extract spreads",240.0,0.2,8.1,0.1
1200101017825,PET 1L OCEAN SPRAY CLASS,e,Ocean Spray,"Aliments et boissons à base de végétaux, Boissons, Surgelés, Boissons à base de végétaux, Boissons aux fruits, Boissons à la canneberge, Boissons avec sucre ajouté",39.0,9.3,0.0,0.0
5010044009650,Plant Power Sliced Wholemeal Bread,a,Warburtons,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Wholemeal breads",259.0,3.1,0.9,4.6
8445291209039,Solis,a,Nestle nutrition,Tomates,68.0,6.0,1.0,3.6
7613032568436,,c,Nescafe,"Cafés,Boissons instantanées,Cafés solubles",54.0,7.1,0.12,1.0
20266387,Fromage blanc nature,b,Envia,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Fromages, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés nature, Fromages blancs, Fromages blancs natures",80.0,5.6,0.275,3.3
20412074,Dried Mango,d,Alesto,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Dried products, Fruits based foods, Dried plant-based foods, Dried fruits, Dried mangoes",290.0,65.0,0.25,0.2
3046920042932,Création Rocher Noir,e,Lindt,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats fourrés,Chocolats fourrés au praliné,Chocolat noir en tablette fourré au praliné,Chocolats noirs fourrés",564.0,44.0,0.08,37.0
3155251205388,Crème légère semi épaisse 18%,d,Bridelice,"Produits laitiers,Crèmes,Crèmes légères,Crèmes semi-épaisses",194.0,3.8,0.3,18.0
3166353931402,Cabillaud sauce Citron riz aux petits légumes,b,Marie,"Produits de la mer,Poissons et dérivés,Poissons,Plats préparés,Frais,Plats à base de riz,Plats préparés frais,Plats préparés à réchauffer au micro-ondes,Plats au cabillaud",141.0,0.7,0.67,5.9
3178530405736,"Bonne Maman - Quatre Quarts, 500g (17.6oz)",e,Bonne Maman,"Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Quatre-quarts",429.0,28.0,0.88,24.0
3228857000869,100% mie,c,Harrys,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains de mie,Pains de mie sans croûte",266.0,7.7,1.1,4.2
3250546610271,Moutarde Fine et Forte Flacon Souple,e,Amora,"Condiments, Sauces, Mustards, Dijon mustards, Fine mustards, Groceries",145.0,2.0,4.9,10.0
3270190008262,Huile d\'olive,b,Carrefour,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Matières grasses,Matières grasses végétales,Produits de l'olivier,Huiles,Huiles d'olive,Huiles d'olive vierges extra,Huiles d'olive vierges",823.0,0.0,0.0,91.0
3502110006790,"Tropicana 100% oranges pressées sans pulpe format familial 1,5 L",c,Tropicana,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus de fruits pur jus, Jus d'orange pur jus",43.0,8.9,0.0,0.0
5014067133804,Natural Proper Organic Bio Live Yeogurt,c,Yeo Valley,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts",,6.5,0.1778,4.2
5413548283128,Schokobons,e,Kinder,"Snacks,Snacks sucrés,Cacao et dérivés,Confiseries,Confiseries chocolatées,Bonbons de chocolat,Oeufs en chocolat",576.0,52.2,0.28,36.6
5449000232304,PET 1.25L FUZETEA PECHE HIB,d,FUZE TEA,"Plant-based foods and beverages, Beverages, Plant-based beverages, Artificially sweetened beverages, Tea-based beverages, Iced teas, Peach flavored iced teas, en:sweetened-beverages",19.0,4.3,0.03,0.0
6111021013109,Confiture D'abricots extra aïcha,d,"Aïcha,Extra","Plant-based foods and beverages, Plant-based foods, Breakfasts, Fruits and vegetables based foods, Spreads, Fruits based foods, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams, Apricot jams",251.0,62.0,0.0,0.0
75041670,Corona Extra,not-applicable,Corona,"Bebidas y preparaciones de bebidas,Bebidas,Bebidas alcohólicas,Cervezas,Lagers",42.0,3.3,,
8410076600448,Crunchy Avoine & Fruits Rouge 5 x 42 g,d,Nature Valley,"Snacks,Snacks sucrés,Barres,Barres de céréales,Barres de céréales aux fruits",452.0,30.2,0.667,16.9
8715035210301,Teriyakisauce,e,Kikkoman,"Condimentos,Salsas,Salsas Teriyaki,en:Groceries",99.0,11.0,10.0,0.0
90375323,Coca cola zero,c,Coca-Cola,"Bevande, Bevande effervescente, Bevande artificialmente zuccherate, Bibite gassate, Bevande dietetiche, Cola, Bibite gassate dietetiche, Cole dietetiche",0.2,0.0,0.02,0.0
6111126003333,Raibi grenadine,unknown,Chergui,"Dairies, Milks, en:dairy-drinks",,,,
8595229901075,Musli biscuits,d,Emco,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits,oat biscuit",439.0,23.0,0.19,17.0
8711200459926,Amora Sauce Crudites Nature,c,Amora,"Condiments,Sauces,Sauces salades,en:Groceries,Sauces-crudites",255.0,2.4,1.3,26.0
3229820797946,Muesli,a,Bjorg,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales aux fruits, Mueslis, Mueslis aux fruits",352.0,14.0,0.03,5.8
3023290030608,Skyr vanille,b,Siggi's,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Fromages blancs - petit suisses et skyr,Skyrs,Skyrs aromatisés",85.7,7.71,0.1,1.93
4056489254683,Fisch Thunfisch Filets in eigenem Saft,a,"Nixe,Nixe (Lidl)","Seafood,Fishes and their products,Canned foods,Fishes,Fatty fishes,Canned fishes,Tunas,Canned tunas,Fish fillets,Tuna fillets,Tunas in brine",101.0,,0.885,1.0
3599741006305,Croustibat,a,Findus,"Seafood, Fishes and their products, Fishes, Frozen foods, Lean fishes, Fish fillets, Fish preparations, Breaded products, Cods, Breaded fish, Fish fingers, en:breaded-hake-fish",196.0,0.7,0.67,8.7
3168930167983,Pomme de terre nature,d,"Lay's, Lays","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Surgelés, Chips, Chips de pommes de terre, Chips à l'ancienne, Chips de pommes de terre à l'huile de tournesol",540.0,0.5,1.1,35.0
5017764003142,Lightly Salted Potato chips,c,Kettle,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Potato crisps in sunflower oil",494.0,0.4,0.7,25.4
6111260231548,slice burger viva,unknown,,"Dairies, Fermented foods, Fermented milk products, Cheeses, en:breads",,,,
4056489851387,6 Wholemeal Pitta Breads,a,Rowan Hill Bakery,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Special breads, Flatbreads, Pitas",213.0,2.5,0.47,1.3
3124480196262,"PET 1,5L SCHWEPPES AGRUMES",d,Schweppes,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based beverages, Carbonated drinks, Fruit-based beverages, Sodas, Fruit sodas, Sweetened beverages, en:artificially-sweetened-beverages",19.0,4.4,0.01,0.0
3770018078144,La Vie Jambon Végétal,c,LA VIE,"Surgelés,Alternatives à la viande,Substituts de viande,Substituts de charcuterie en tranches,Substituts du jambon blanc",110.0,0.3,2.0,1.6
5449000318473,coca-cola,unknown,Coca-Cola,"Beverages, Carbonated drinks, Sodas, en:colas",,,,
6111263000202,Delfy,unknown,delfy,"Produits de la mer,Poissons et dérivés,Poissons,Poissons gras",180.1,,1.25,15.6
01134742,Wheat flour sourdough bread,unknown,"sainsbury's bakery,Sainsbury's","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Sourdough bread",252.0,1.8,1.08,1.0
20711115,cassonade,e,"Lidl, navarre","Édulcorants,Sucres,sucres de canne",400.0,98.9,0.01,0.5
3017760030106,Palmito L'original,e,"Lu, Mondelez","Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits sablés, Biscuits feuilletés, Palmiers",533.0,21.0,1.4,30.0
3033490004521,Danone le nature 125 g x 4,a,"Danone, Danone set plain","Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Yaourts,Desserts lactés fermentés nature,Yaourts natures",46.0,5.3,0.15,1.0
3124480185235,BLE 70CL PULCO CITRON VERT,b,Pulco,"Boissons et préparations de boissons, Boissons, Préparations pour boissons, Sirops, Sirops aromatisés, Jus",22.0,0.8,0.01,0.0
3155251205395,Bridélice Crème légère fluide 12%Mat. Gr.,d,Bridelice,"Produits laitiers,Crèmes,Crèmes UHT,Crèmes liquides,Crèmes légères,Crèmes allégées en matière grasse",144.0,4.2,0.12,12.0
3254691586115,Nectar de pommes - Doux - Bio,d,Pressade,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Nectars de pomme, Boissons sans alcool",35.0,8.8,0.0,0.0
3421557910203,Flocons d'avoine complets,a,Terres & Céréales BIO,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Flocons,Flocons de céréales,Flocons laminés,Flocons d'avoine",371.0,0.9,0.01,7.0
3497917000518,Chips saveur Chèvre piment d'Espelette,d,Brets,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Flavoured potato crisps, en:potato-crisps-in-sunflower-oil",522.0,2.6,1.6,31.0
3560070740338,Sirop d'agave,d,"Carrefour BIO, Carrefour","Breakfasts,Spreads,Sweet spreads,Sweeteners,Syrups,Simple syrups,Agave syrups,fr:Sirops-traditionnels",300.0,75.0,0.03,0.0
3760049794373,PAIN MIE SANDWICH BIO* COMPLET Sans sucres ajoutés 500G,a,Bien,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains de mie,Pains complets,Pains de mie complet,pains de mie complets,pains de mie complet",252.0,1.9,0.99,5.1
4000339035229,Philadelphia,unknown,"Mondelez, Mondelēz International, Philadelphia, Philadelphia - Mondelēz International","Dairies, Fermented foods, Fermented milk products, Cheeses, Spreads, Salted spreads, Cheese spreads",226.0,4.3,0.738,21.0
4012359113108,Räuchertofu Mandel-Sesam,c,taifun,"Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, en:Meat alternatives, Tofu",198.0,0.5,1.6,12.0
5000111044202,Dark soy sauce,e,Amoy,"Condiments, Sauces, Soy sauces, Groceries, fr:sauces-au-soja-salees",120.0,24.8,15.54,0.1
5050974503736,Cracked Black Pepper Crispbead,a,Ryvita,"Crisp bread, en:breads",344.0,2.5,0.56,1.6
7613035694989,Boulettes aux Légumes,a,"Nestlé, Garden gourmet","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Alternatives à la viande,Substituts de viande,Substituts de viande à partir de protéines de soja ou blé,Boulettes végétariennes,Boulettes à base de protéines de soja et ou blé",227.0,3.3,1.0,14.4
7622210713902,Belvita original  - Biscuits petit déjeuner miel & pépites de chocolat,d,"Belvita, Lu, Mondelez","Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits secs,Biscuit sec pour petit déjeuner",444.0,28.0,0.69,15.0
7622210724519,Chocolat noir Bio 70%,e,"Côte d'Or, Mondelez International","Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates",580.0,29.0,0.08,42.0
5010003000353,Tasty Wholemeal Thick Bag,a,Hovis,Wholemeal sliced breads,221.0,4.04,0.894,1.7
10600425,Chips sea salt & cider vinegar,d,Tyrrels,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips de pommes de terre à l'huile de tournesol",491.0,0.6,2.0,27.2
5024530005293,Classic Margherita Mozzarella & Tomato Pizza,c,Pizza Express,"Meals, Pizzas pies and quiches, Pizzas, Vegetarian pizzas, Margherita Pizza",251.0,3.27,0.875,8.33
5012262004011,Traditional Dairy Ice Cream,d,Mackie's of Scotland,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams",184.0,18.2,0.1675,10.3
4056489209980,Crunchy Muesli Multi Fruit,d,"Crownfield, Lidl","Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Pequenos alomoços,Cereais e Batatas,Cereais e seus produtos,Cereias para pequeno-almoçco,Cereais com frutos,Muesli,en:Crunchy mueslis,Mueslis com frutos,en:Crunchy cereal clusters,en:Crunchy mueslis with fruits",426.0,24.1,0.245,13.9
3497917002451,Chips de Sarrasin au Sel de Guerande,b,Brets,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Snacks,Céréales et pommes de terre,Snacks salés,Graines,Amuse-gueules,Céréales et dérivés,Chips et frites,Céréales en grains,Chips,Sarrasin,en:Chips-de-sarrasin",567.0,0.6,1.1,38.0
5012818160154,Chopped Garlic,a,Very Lazy,"Plant-based foods and beverages, Plant-based foods, Canned foods, Condiments, Fruits and vegetables based foods, Canned plant-based foods, Culinary plants, Pickles, Vegetables based foods, Canned vegetables, Plant-based pickles, Vegetable-pickles, Garlic and their products, Pickled garlic, Groceries",76.0,0.7,0.1,0.1
4088600326252,Bran Flakes,a,Harvest Morn,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,extruded wheat flakes",359.0,11.0,0.28,2.5
5056215600103,Quinoa red & white,b,Merchant Gourmet,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Quinoa",184.0,1.2,0.01,3.2
6111266751149,Pâte à tartiner noisettes,e,Revey Tchico,"Produits à tartiner,Pâtes à tartiner",552.22,43.44,0.5,39.86
5059512738814,All butter shortbread fingers,e,Tesco,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Shortbread cookies, Shortbread",513.0,13.1,0.43,26.9
01230739,,,,,,,,
6111266962583,Luncheon,unknown,Splendida,Charcuteries,,,,
20842499,Organic Sesame Biscuits,d,"Biscuiterie De L'Abbaye, Lidl, Sondey","Snacks,Sweet snacks,Biscuits and cakes,Biscuits",481.0,20.0,0.5,21.0
20884680,Bio Reiswaffeln mit Salz,b,"Lidl, SanoRice Netherlands, Sondey","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Gepuffte Getreidewaffeln, Gepuffte Reiswaffeln",376.0,0.4,0.305,1.9
3038352875066,Tomacouli,a,Panzani,"Condiments, Sauces, Aliments d'origine végétale, Aliments et boissons à base de végétaux, Aliments à base de fruits et de légumes, Bases culinaires, Groceries, Kits repas, Légumes et dérivés, Purée de tomates fraîches, Purées de tomates, Sauces tomate, Tomates et dérivés, en:tomato-purees",27.0,3.9,0.05,0.1
3560070157198,Queso rallado parmesano,d,Carrefour,"Dairies,Fermented foods,Fermented milk products,Cheeses,Cow cheeses,Fresh foods,Italian cheeses,Grated cheese,Parmigiano-Reggiano",402.0,0.0,1.6,30.0
5000168001210,McVities Rich Tea Biscuits,e,McVitie's,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",460.0,18.6,0.7975,15.7
5021554987710,Organic tofu imp,unknown,Clearspring,"Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Leguminosas y derivados,en:Meat alternatives,Carnes vegetales,Tofu",61.0,1.1,,2.7
5022019090204,Belvoir Farm,unknown,Ginger Cordial,"Beverages and beverages preparations, Beverages, Beverage preparations, Syrups, Flavoured syrups, Cordial, Cordials, fr:Sirops de gingembre",130.0,33.3,,0.0
5060042641437,Mature Cheddar & Chive,d,Tyrell's,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips de pommes de terre à l'huile de tournesol",469.0,3.8,1.2775,26.0
5410221305108,Schweppes Agrumes Zero,c,Schweppes,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons gazeuses, Boissons aux fruits, Boissons édulcorées, Sodas, Boissons light, Sodas aux fruits, Sodas light, Sodas aux fruits light, Boissons avec sucre ajouté",2.3,0.3,0.0,0.0
6111242042599,Fakiat,d,Leaderfood,"fr:Maïs frit, en:corn",502.0,0.7,1.5,24.5
6194043001668,Lait demi écrémé UHT,unknown,délice,"Produits laitiers, Laits, Laits homogénéisés, Laits demi-écrémés, Laits UHT, Laits demi-écrémés UHT",43.5,4.5,0.0,1.5
6921804700269,Crispy Chili oil,e,LAOGANMA,"Plant-based foods and beverages, Plant-based foods, Condiments, Sauces, Hot sauces, Chilli oil, fr:spicies",700.0,3.33,2.29,68.3
7613036021265,GARDEN GOURMET Nuggets Soja 200g,a,Garden gourmet,"Plant-based foods and beverages,Plant-based foods,Meat alternatives,Meat analogues,Breaded products,Vegetarian nuggets,Vegan nuggets",236.0,0.7,0.98,12.5
7613036092487,Le Classique Soja et Blé,a,"Nestlé, Garden gourmet","Plant-based foods and beverages,Plant-based foods,Meat alternatives,Meat analogues,Vegetarian patties",191.0,3.2,1.3,8.7
8722700125174,Amora Sauce Burger 260g,d,Amora,"Condiments, Sauces, Sauces américaine, Sauces burger, en:Groceries",240.0,6.9,1.3,21.0
3608580942764,Mousse au chocolat vegetal au lait de coco,d,"Andros, Andros Gourmand & Végétal","Desserts,Vegan products,Chocolate desserts,Sweet mousses,Vegan chocolate mousses",163.0,16.2,0.22,8.2
